case_name,source_summary,architecture,scale_family,calibration_scope,server_gpu_count,colocated_gpu_count,prefill_gpu_count,decode_gpu_count,total_gpu_count,prefill_layout_name,decode_layout_name,prefill_tp_degree,decode_tp_degree,prefill_pp_degree,decode_pp_degree,prefill_ep_degree,decode_ep_degree,prefill_dp_attention_degree,decode_dp_attention_degree,target_request_rate_per_second,trace_request_rate_per_second,trace_num_requests,prompt_tokens_distribution,prompt_tokens_min,prompt_tokens_max,prompt_tokens_mean,output_tokens_distribution,output_tokens_min,output_tokens_max,output_tokens_mean,pressure_family,assignment,num_requests,total_prompt_tokens,total_output_tokens,makespan_ns,request_throughput_reqs_per_sec,output_token_throughput_tokens_per_sec,queue_delay_mean_ns,prefill_queue_delay_mean_ns,decode_queue_delay_mean_ns,transfer_duration_mean_ns,ttft_mean_ns,ttft_p99_ns,tpot_mean_ns,e2e_mean_ns,e2e_p99_ns,good_requests,bad_requests,slo_attainment_fraction,goodput_reqs_per_sec,runtime_seed,trace_seed,request_config_path,binary
c4__rps_02__in_2048__out_2048,build/paper_data/20260609T012000Z_rps2_input10000_output2048_extension/sweeps/c4_extension/c4__rps_02__in_2048__out_2048/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,2,2,256,uniform,2048,2048,2048.0,uniform,2048,2048,2048.0,,C4,256,524288,524288,168554444622,1.518797090009138,3110.496440338715,11743412.73828125,11743412.73828125,0.0,0.0,162656266.73828125,213388171.0,22094555.408138275,45412305742.60547,46788956475.0,256,0,1.0,1.518797090009138,23,13,/home/justin/astra-sim/build/paper_data/20260609T012000Z_rps2_input10000_output2048_extension/sweeps/c4_extension/c4__rps_02__in_2048__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_02__in_2048__out_2048,build/paper_data/20260609T012000Z_rps2_input10000_output2048_extension/sweeps/pd_extension/p1d3__rps_02__in_2048__out_2048/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,2048,2048,2048.0,uniform,2048,2048,2048.0,decode_heavy,P1/D3,256,524288,524288,173395194098,1.476396167331565,3023.6593506950453,18821661.2734375,18821661.2734375,4058821.94140625,1202.0,256939606.21484375,476200631.0,23072198.0,47429246743.21484,47648507768.0,256,0,1.0,1.476396167331565,23,13,/home/justin/astra-sim/build/paper_data/20260609T012000Z_rps2_input10000_output2048_extension/sweeps/pd_extension/p1d3__rps_02__in_2048__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_02__in_2048__out_2048,build/paper_data/20260609T012000Z_rps2_input10000_output2048_extension/sweeps/pd_extension/p2d2__rps_02__in_2048__out_2048/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,2048,2048,2048.0,uniform,2048,2048,2048.0,balanced,P2/D2,256,524288,524288,173792591755,1.4730202099804688,3016.74539004,1272834.875,1272834.875,5993601.14453125,1202.0,232728448.2265625,328264934.0,23266404.0,47803765688.01953,47899450257.0,256,0,1.0,1.4730202099804688,23,13,/home/justin/astra-sim/build/paper_data/20260609T012000Z_rps2_input10000_output2048_extension/sweeps/pd_extension/p2d2__rps_02__in_2048__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p3d1__rps_02__in_2048__out_2048,build/paper_data/20260609T012000Z_rps2_input10000_output2048_extension/sweeps/pd_extension/p3d1__rps_02__in_2048__out_2048/summary.json,pd_disaggregated,prefill_worker_scaling,extrapolated,4,,3,1,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,2048,2048,2048.0,uniform,2048,2048,2048.0,prefill_heavy,P3/D1,256,524288,524288,176505811173,1.4503771762454027,2970.372456950585,13318.34375,13318.34375,11651453.0546875,1202.0,242667290.3984375,255493952.0,24593467.0,50525144503.39844,50537971165.0,256,0,1.0,1.4503771762454027,23,13,/home/justin/astra-sim/build/paper_data/20260609T012000Z_rps2_input10000_output2048_extension/sweeps/pd_extension/p3d1__rps_02__in_2048__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_02__in_3072__out_0016,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_3072__out_0016/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,2,2,256,uniform,3072,3072,3072.0,uniform,16,16,16.0,,C4,256,786432,4096,126519716789,2.0234000399079095,32.37440063852655,280694.19921875,280694.19921875,772391.3359375,0.0,198785267.53515625,213018874.0,20950537.29248047,533993864.21484375,726811004.0,256,0,1.0,2.0234000399079095,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_3072__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_02__in_3072__out_0016,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_3072__out_0016/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,3072,3072,3072.0,uniform,16,16,16.0,decode_heavy,P1/D3,256,786432,4096,126584390279,2.022366260450912,32.35786016721459,40079162.82421875,40079162.82421875,80786.6015625,1365.0,341360483.42578125,699386352.0,23072198.0,630961284.4257812,988987153.0,256,0,1.0,2.022366260450912,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_3072__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_02__in_3072__out_0016,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_3072__out_0016/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,3072,3072,3072.0,uniform,16,16,16.0,balanced,P2/D2,256,786432,4096,126563010726,2.0227078870162307,32.36332619225969,3420291.38671875,3420291.38671875,980624.13671875,1365.0,285599987.30859375,497495569.0,23266404.0,579307306.5234375,791347964.0,256,0,1.0,2.0227078870162307,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_3072__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p3d1__rps_02__in_3072__out_0016,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_3072__out_0016/summary.json,pd_disaggregated,prefill_worker_scaling,extrapolated,4,,3,1,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,3072,3072,3072.0,uniform,16,16,16.0,prefill_heavy,P3/D1,256,786432,4096,126605369389,2.0220311447726194,32.35249831636191,332529.2734375,332529.2734375,6263019.7890625,1365.0,291649047.0625,309530803.0,24593467.0,600201316.0625,618083072.0,256,0,1.0,2.0220311447726194,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_3072__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_02__in_3072__out_0032,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_3072__out_0032/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,2,2,256,uniform,3072,3072,3072.0,uniform,32,32,32.0,,C4,256,786432,8192,126851063429,2.0181147329780655,64.5796714552981,1656657.578125,1656657.578125,1544782.671875,0.0,200933622.25,376309875.0,21191909.584960938,879074728.96875,1058157644.0,256,0,1.0,2.0181147329780655,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_3072__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_02__in_3072__out_0032,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_3072__out_0032/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,3072,3072,3072.0,uniform,32,32,32.0,decode_heavy,P1/D3,256,786432,8192,126953545447,2.0164856294373736,64.52754014199596,40079162.82421875,40079162.82421875,685721.71484375,1365.0,341965418.5390625,706927204.0,23072198.0,1000721387.5390625,1365683173.0,256,0,1.0,2.0164856294373736,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_3072__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_02__in_3072__out_0032,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_3072__out_0032/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,3072,3072,3072.0,uniform,32,32,32.0,balanced,P2/D2,256,786432,8192,126935273190,2.01677590134314,64.53682884298048,3420291.38671875,3420291.38671875,2539090.36328125,1365.0,287156472.171875,508348574.0,23266404.0,953128236.75,1174249069.0,256,0,1.0,2.01677590134314,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_3072__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p3d1__rps_02__in_3072__out_0032,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_3072__out_0032/summary.json,pd_disaggregated,prefill_worker_scaling,extrapolated,4,,3,1,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,3072,3072,3072.0,uniform,32,32,32.0,prefill_heavy,P3/D1,256,786432,8192,126998864861,2.015766048619344,64.504513555819,332529.2734375,332529.2734375,9899230.30078125,1365.0,295285257.57421875,309453781.0,24593467.0,997332998.5742188,1011501522.0,256,0,1.0,2.015766048619344,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_3072__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_02__in_3072__out_0064,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_3072__out_0064/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,2,2,256,uniform,3072,3072,3072.0,uniform,64,64,64.0,,C4,256,786432,16384,127514372259,2.007616831458239,128.4874772133273,4415636.65625,4415636.65625,2317174.0078125,0.0,204464992.6640625,395464364.0,21662585.55529785,1590870468.203125,1741068886.0,256,0,1.0,2.007616831458239,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_3072__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_02__in_3072__out_0064,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_3072__out_0064/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,3072,3072,3072.0,uniform,64,64,64.0,decode_heavy,P1/D3,256,786432,16384,127694619435,2.004782982499203,128.306110879949,40079162.82421875,40079162.82421875,2411455.12109375,1365.0,343691151.9453125,706927204.0,23072198.0,1740757456.9453125,2103993509.0,256,0,1.0,2.004782982499203,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_3072__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_02__in_3072__out_0064,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_3072__out_0064/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,3072,3072,3072.0,uniform,64,64,64.0,balanced,P2/D2,256,786432,16384,127681845289,2.0049835544008605,128.31894748165507,3420291.38671875,3420291.38671875,5487646.52734375,1365.0,290107564.0078125,502880587.0,23266404.0,1700601720.9140625,1913520374.0,256,0,1.0,2.0049835544008605,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_3072__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p3d1__rps_02__in_3072__out_0064,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_3072__out_0064/summary.json,pd_disaggregated,prefill_worker_scaling,extrapolated,4,,3,1,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,3072,3072,3072.0,uniform,64,64,64.0,prefill_heavy,P3/D1,256,786432,16384,127778246469,2.0034709121016747,128.22213837450718,332529.2734375,332529.2734375,12327008.890625,1365.0,297713036.1640625,309554867.0,24593467.0,1786751721.1640625,1798593552.0,256,0,1.0,2.0034709121016747,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_3072__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_02__in_3072__out_0128,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_3072__out_0128/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,2,2,256,uniform,3072,3072,3072.0,uniform,128,128,128.0,,C4,256,786432,32768,128841898953,1.98693128617567,254.32720463048577,9396195.94921875,9396195.94921875,4634348.015625,0.0,211762725.96484375,395464364.0,22097055.681762695,3040185853.2304688,3447167019.0,256,0,1.0,1.98693128617567,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_3072__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_02__in_3072__out_0128,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_3072__out_0128/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,3072,3072,3072.0,uniform,128,128,128.0,decode_heavy,P1/D3,256,786432,32768,129169726549,1.9818885340977126,253.6817323645072,40079162.82421875,40079162.82421875,3888095.984375,1365.0,345167792.80859375,710029404.0,23072198.0,3218854769.8085938,3583716381.0,256,0,1.0,1.9818885340977126,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_3072__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_02__in_3072__out_0128,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_3072__out_0128/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,3072,3072,3072.0,uniform,128,128,128.0,balanced,P2/D2,256,786432,32768,129179766502,1.9817345001628914,253.6620160208501,3420291.38671875,3420291.38671875,6828629.41015625,1365.0,291442331.546875,494536018.0,23266404.0,3190992559.796875,3394225661.0,256,0,1.0,1.9817345001628914,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_3072__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p3d1__rps_02__in_3072__out_0128,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_3072__out_0128/summary.json,pd_disaggregated,prefill_worker_scaling,extrapolated,4,,3,1,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,3072,3072,3072.0,uniform,128,128,128.0,prefill_heavy,P3/D1,256,786432,32768,129340405512,1.9792732130892285,253.34697127542125,332529.2734375,332529.2734375,11620446.81640625,1365.0,297006474.08984375,309602363.0,24593467.0,3360027047.0898438,3372622936.0,256,0,1.0,1.9792732130892285,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_3072__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_02__in_3072__out_0256,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_3072__out_0256/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,2,2,256,uniform,3072,3072,3072.0,uniform,256,256,256.0,,C4,256,786432,65536,131536659069,1.9462254995066466,498.2337278737015,13514993.1484375,13514993.1484375,0.0,0.0,211247175.1484375,350904189.0,22447045.505859375,5957690824.6484375,6506030445.0,256,0,1.0,1.9462254995066466,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_3072__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_02__in_3072__out_0256,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_3072__out_0256/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,3072,3072,3072.0,uniform,256,256,256.0,decode_heavy,P1/D3,256,786432,65536,132127243936,1.937526223766551,496.00671328423704,40079162.82421875,40079162.82421875,4822326.78125,1365.0,346102023.60546875,702215045.0,23072198.0,6173030344.605469,6529143366.0,256,0,1.0,1.937526223766551,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_3072__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_02__in_3072__out_0256,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_3072__out_0256/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,3072,3072,3072.0,uniform,256,256,256.0,balanced,P2/D2,256,786432,65536,132153143981,1.9371464975271855,495.9095033669595,3420291.38671875,3420291.38671875,5869894.25390625,1365.0,290489257.42578125,494536018.0,23266404.0,6168133536.640625,6372325373.0,256,0,1.0,1.9371464975271855,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_3072__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p3d1__rps_02__in_3072__out_0256,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_3072__out_0256/summary.json,pd_disaggregated,prefill_worker_scaling,extrapolated,4,,3,1,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,3072,3072,3072.0,uniform,256,256,256.0,prefill_heavy,P3/D1,256,786432,65536,132488369288,1.9322450821589736,494.65474103269725,332529.2734375,332529.2734375,11620446.81640625,1365.0,297006474.08984375,309602363.0,24593467.0,6507990823.089844,6520586712.0,256,0,1.0,1.9322450821589736,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_3072__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_02__in_3072__out_0512,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_3072__out_0512/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,2,2,256,uniform,3072,3072,3072.0,uniform,512,512,512.0,,C4,256,786432,131072,136796944274,1.8713868307411896,958.1500573394891,13165001.8828125,13165001.8828125,0.0,0.0,213091839.8828125,357162066.0,22663801.98312378,11816958455.242188,12585442198.0,256,0,1.0,1.8713868307411896,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_3072__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_02__in_3072__out_0512,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_3072__out_0512/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,3072,3072,3072.0,uniform,512,512,512.0,decode_heavy,P1/D3,256,786432,131072,138033421147,1.854623306969769,949.5671331685218,40079162.82421875,40079162.82421875,4282131.359375,1365.0,345561828.18359375,704761774.0,23072198.0,12078972837.183594,12438172783.0,256,0,1.0,1.854623306969769,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p1d3__rps_02__in_3072__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p2d2__rps_02__in_3072__out_0512,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_3072__out_0512/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,4,,2,2,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,3072,3072,3072.0,uniform,512,512,512.0,balanced,P2/D2,256,786432,131072,138109446190,1.853602393335323,949.0444253876854,3420291.38671875,3420291.38671875,5884348.39453125,1365.0,290503711.56640625,494536018.0,23266404.0,12124347414.78125,12328524797.0,256,0,1.0,1.853602393335323,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p2d2__rps_02__in_3072__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p3d1__rps_02__in_3072__out_0512,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_3072__out_0512/summary.json,pd_disaggregated,prefill_worker_scaling,extrapolated,4,,3,1,4,prefill,decode,1,1,1,1,1,1,1,1,2,2,256,uniform,3072,3072,3072.0,uniform,512,512,512.0,prefill_heavy,P3/D1,256,786432,131072,138784296840,1.8445890913374317,944.429614764765,332529.2734375,332529.2734375,11620446.81640625,1365.0,297006474.08984375,309602363.0,24593467.0,12803918375.089844,12816514264.0,256,0,1.0,1.8445890913374317,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_2rps/p3d1__rps_02__in_3072__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_02__in_3072__out_1024,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_3072__out_1024/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,2,2,256,uniform,3072,3072,3072.0,uniform,1024,1024,1024.0,,C4,256,786432,262144,147454795091,1.736125297532797,1777.792304673584,12741116.3828125,12741116.3828125,0.0,0.0,210473298.3828125,349309494.0,22679366.337371826,23434144427.851562,24390108038.0,256,0,1.0,1.736125297532797,23,13,/home/justin/astra-sim/build/paper_data/20260609T011107Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_c4_token_shape_2rps/c4__rps_02__in_3072__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
